Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total population - Persons,Total population - Males,Total population - Females,Population attending educational institutions - Persons,Population attending educational institutions - Males,Population attending educational institutions - Females,Type of educational institution - School - Persons,Type of educational institution - School - Males,Type of educational institution - School - Females,Type of educational institution - College - Persons,Type of educational institution - College - Males,Type of educational institution - College - Females,Type of educational institution - Vocational institute - Persons,Type of educational institution - Vocational institute - Males,Type of educational institution - Vocational institute - Females,Type of educational institution - Other institute - Persons,Type of educational institution - Other institute - Males,Type of educational institution - Other institute - Females,Type of educational institution - Literacy centre - Persons,Type of educational institution - Literacy centre - Males,Type of educational institution - Literacy centre - Females,,
C3010,33,9,0,District - Namakkal   *  09,Rural,10,17808,9680,8128,15703,8685,7018,15703,8685,7018,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Rural,11,13431,7152,6279,12074,6480,5594,12074,6480,5594,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Rural,12,17330,9272,8058,14726,8020,6706,14726,8020,6706,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Rural,13,15597,8223,7374,12812,6902,5910,12812,6902,5910,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Rural,14,13903,7525,6378,10671,5926,4745,10671,5926,4745,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Rural,15-19,83934,44746,39188,40211,22926,17285,32803,18729,14074,4991,2879,2112,2197,1201,996,209,113,96,11,4,7,,
C3010,33,9,0,District - Namakkal   *  09,Rural,20-24,81967,41323,40644,12177,7620,4557,2812,1634,1178,8117,5285,2832,1087,607,480,122,75,47,39,19,20,,
C3010,33,9,0,District - Namakkal   *  09,Rural,25-29,82842,40108,42734,1255,860,395,0,0,0,804,577,227,285,187,98,107,77,30,59,19,40,,
C3010,33,9,0,District - Namakkal   *  09,Rural,30-34,69781,35146,34635,367,225,142,0,0,0,222,145,77,73,49,24,38,16,22,34,15,19,,
C3010,33,9,0,District - Namakkal   *  09,Rural,35-59,292485,144920,147565,671,434,237,0,0,0,286,222,64,136,76,60,41,26,15,208,110,98,,
C3010,33,9,0,District - Namakkal   *  09,Rural,60+,106599,53217,53382,176,120,56,0,0,0,50,34,16,52,29,23,11,8,3,63,49,14,,
C3010,33,9,0,District - Namakkal   *  09,Rural,Age not stated,10870,5678,5192,99,56,43,0,0,0,58,33,25,28,17,11,9,4,5,4,2,2,,
C3010,33,9,0,District - Namakkal   *  09,Urban,All ages,545232,277186,268046,109543,58824,50719,98080,52048,46032,8926,5194,3732,1806,1244,562,558,247,311,173,91,82,,
C3010,33,9,0,District - Namakkal   *  09,Urban,0-4,38706,20208,18498,2271,1199,1072,2271,1199,1072,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Urban,5,9447,4994,4453,3785,2021,1764,3785,2021,1764,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Urban,6,8539,4457,4082,6168,3244,2924,6168,3244,2924,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Urban,7,9228,4762,4466,8374,4332,4042,8374,4332,4042,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Urban,8,9162,4720,4442,8572,4417,4155,8572,4417,4155,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Urban,9,8637,4441,4196,8063,4168,3895,8063,4168,3895,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Urban,10,10341,5521,4820,9238,4981,4257,9238,4981,4257,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Urban,11,8302,4404,3898,7459,3999,3460,7459,3999,3460,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Urban,12,10115,5297,4818,8531,4509,4022,8531,4509,4022,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Urban,13,9450,4929,4521,7640,4029,3611,7640,4029,3611,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Urban,14,8584,4466,4118,6509,3416,3093,6509,3416,3093,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,9,0,District - Namakkal   *  09,Urban,15-19,50548,26620,23928,24628,13410,11218,20163,10959,9204,3162,1615,1547,1040,727,313,253,104,149,10,5,5,,
C3010,33,9,0,District - Namakkal   *  09,Urban,20-24,49147,24418,24729,6918,4196,2722,1307,774,533,4993,3045,1948,457,311,146,140,55,85,21,11,10,,
C3010,33,9,0,District - Namakkal   *  09,Urban,25-29,49876,23729,26147,735,509,226,0,0,0,463,330,133,164,118,46,91,54,37,17,7,10,,
C3010,33,9,0,District - Namakkal   *  09,Urban,30-34,43394,21836,21558,176,108,68,0,0,0,87,58,29,35,23,12,31,13,18,23,14,9,,
C3010,33,9,0,District - Namakkal   *  09,Urban,35-59,164503,84077,80426,271,172,99,0,0,0,107,84,23,62,36,26,25,14,11,77,38,39,,
C3010,33,9,0,District - Namakkal   *  09,Urban,60+,48346,23790,24556,73,45,28,0,0,0,24,16,8,27,15,12,2,1,1,20,13,7,,
C3010,33,9,0,District - Namakkal   *  09,Urban,Age not stated,8907,4517,4390,132,69,63,0,0,0,90,46,44,21,14,7,16,6,10,5,3,2,,
C3010,33,10,0,District - Erode  10,Total,All ages,2581500,1309278,1272222,458520,244021,214499,422611,222847,199764,27064,15395,11669,5869,4130,1739,2467,1354,1113,509,295,214,,
C3010,33,10,0,District - Erode  10,Total,0-4,174934,89952,84982,7387,3842,3545,7387,3842,3545,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Total,5,40584,21068,19516,14083,7391,6692,14083,7391,6692,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Total,6,37325,19357,17968,25605,13257,12348,25605,13257,12348,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Total,7,39647,20353,19294,35616,18423,17193,35616,18423,17193,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Total,8,40350,20645,19705,37165,19177,17988,37165,19177,17988,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Total,9,37029,18850,18179,34394,17598,16796,34394,17598,16796,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Total,10,46823,24341,22482,41616,21803,19813,41616,21803,19813,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Total,11,35513,18454,17059,32147,16882,15265,32147,16882,15265,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Total,12,45284,23532,21752,38201,20212,17989,38201,20212,17989,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Total,13,41153,21109,20044,33891,17748,16143,33891,17748,16143,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Total,14,38408,19888,18520,29418,15549,13869,29418,15549,13869,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Total,15-19,223276,116287,106989,100398,54599,45799,85811,46530,39281,10382,5297,5085,3161,2245,916,1025,514,511,19,13,6,,
C3010,33,10,0,District - Erode  10,Total,20-24,222396,110458,111938,24724,14942,9782,7277,4435,2842,14814,8779,6035,1881,1337,544,708,371,337,44,20,24,,
C3010,33,10,0,District - Erode  10,Total,25-29,232232,110457,121775,2097,1486,611,0,0,0,1211,880,331,428,324,104,396,254,142,62,28,34,,
C3010,33,10,0,District - Erode  10,Total,30-34,200930,100394,100536,589,370,219,0,0,0,264,174,90,122,72,50,137,86,51,66,38,28,,
C3010,33,10,0,District - Erode  10,Total,35-59,830319,422650,407669,892,554,338,0,0,0,301,211,90,192,104,88,164,102,62,235,137,98,,
C3010,33,10,0,District - Erode  10,Total,60+,287089,147014,140075,229,144,85,0,0,0,54,33,21,60,29,31,34,25,9,81,57,24,,
C3010,33,10,0,District - Erode  10,Total,Age not stated,8208,4469,3739,68,44,24,0,0,0,38,21,17,25,19,6,3,2,1,2,2,0,,
C3010,33,10,0,District - Erode  10,Rural,All ages,1387537,705436,682101,227472,123372,104100,213614,114341,99273,9862,6093,3769,2776,2180,596,924,583,341,296,175,121,,
C3010,33,10,0,District - Erode  10,Rural,0-4,93966,48594,45372,3199,1690,1509,3199,1690,1509,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Rural,5,21534,11239,10295,7213,3835,3378,7213,3835,3378,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Rural,6,19999,10302,9697,13868,7141,6727,13868,7141,6727,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Rural,7,21200,10824,10376,18769,9677,9092,18769,9677,9092,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Rural,8,21326,10984,10342,19361,10096,9265,19361,10096,9265,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Rural,9,19603,10066,9537,17976,9302,8674,17976,9302,8674,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Rural,10,24735,12978,11757,21426,11384,10042,21426,11384,10042,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Rural,11,18261,9481,8780,16198,8542,7656,16198,8542,7656,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Rural,12,24449,12588,11861,19817,10437,9380,19817,10437,9380,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Rural,13,21486,11077,10409,16957,9049,7908,16957,9049,7908,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Rural,14,19754,10366,9388,14270,7765,6505,14270,7765,6505,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Rural,15-19,116997,62045,54952,46767,26699,20068,40929,23151,17778,3925,2141,1784,1529,1196,333,372,203,169,12,8,4,,
C3010,33,10,0,District - Erode  10,Rural,20-24,114611,58123,56488,9960,6516,3444,3631,2272,1359,5192,3375,1817,876,712,164,231,145,86,30,12,18,,
C3010,33,10,0,District - Erode  10,Rural,25-29,120404,57701,62703,891,682,209,0,0,0,505,391,114,185,152,33,161,119,42,40,20,20,,
C3010,33,10,0,District - Erode  10,Rural,30-34,103622,51743,51879,227,159,68,0,0,0,93,69,24,49,33,16,46,34,12,39,23,16,,
C3010,33,10,0,District - Erode  10,Rural,35-59,450181,226394,223787,429,293,136,0,0,0,119,95,24,85,52,33,89,62,27,136,84,52,,
C3010,33,10,0,District - Erode  10,Rural,60+,171688,88908,82780,107,74,33,0,0,0,10,7,3,33,19,14,25,20,5,39,28,11,,
C3010,33,10,0,District - Erode  10,Rural,Age not stated,3721,2023,1698,37,31,6,0,0,0,18,15,3,19,16,3,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Urban,All ages,1193963,603842,590121,231048,120649,110399,208997,108506,100491,17202,9302,7900,3093,1950,1143,1543,771,772,213,120,93,,
C3010,33,10,0,District - Erode  10,Urban,0-4,80968,41358,39610,4188,2152,2036,4188,2152,2036,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Urban,5,19050,9829,9221,6870,3556,3314,6870,3556,3314,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Urban,6,17326,9055,8271,11737,6116,5621,11737,6116,5621,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Urban,7,18447,9529,8918,16847,8746,8101,16847,8746,8101,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Urban,8,19024,9661,9363,17804,9081,8723,17804,9081,8723,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Urban,9,17426,8784,8642,16418,8296,8122,16418,8296,8122,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Urban,10,22088,11363,10725,20190,10419,9771,20190,10419,9771,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Urban,11,17252,8973,8279,15949,8340,7609,15949,8340,7609,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Urban,12,20835,10944,9891,18384,9775,8609,18384,9775,8609,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Urban,13,19667,10032,9635,16934,8699,8235,16934,8699,8235,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Urban,14,18654,9522,9132,15148,7784,7364,15148,7784,7364,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,10,0,District - Erode  10,Urban,15-19,106279,54242,52037,53631,27900,25731,44882,23379,21503,6457,3156,3301,1632,1049,583,653,311,342,7,5,2,,
C3010,33,10,0,District - Erode  10,Urban,20-24,107785,52335,55450,14764,8426,6338,3646,2163,1483,9622,5404,4218,1005,625,380,477,226,251,14,8,6,,
C3010,33,10,0,District - Erode  10,Urban,25-29,111828,52756,59072,1206,804,402,0,0,0,706,489,217,243,172,71,235,135,100,22,8,14,,
C3010,33,10,0,District - Erode  10,Urban,30-34,97308,48651,48657,362,211,151,0,0,0,171,105,66,73,39,34,91,52,39,27,15,12,,
C3010,33,10,0,District - Erode  10,Urban,35-59,380138,196256,183882,463,261,202,0,0,0,182,116,66,107,52,55,75,40,35,99,53,46,,
C3010,33,10,0,District - Erode  10,Urban,60+,115401,58106,57295,122,70,52,0,0,0,44,26,18,27,10,17,9,5,4,42,29,13,,
C3010,33,10,0,District - Erode  10,Urban,Age not stated,4487,2446,2041,31,13,18,0,0,0,20,6,14,6,3,3,3,2,1,2,2,0,,
C3010,33,11,0,District - The Nilgiris  11,Total,All ages,762141,378351,383790,169102,87060,82042,157481,80243,77238,8489,4875,3614,2095,1419,676,981,501,480,56,22,34,,
C3010,33,11,0,District - The Nilgiris  11,Total,0-4,60427,30378,30049,2331,1226,1105,2331,1226,1105,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Total,5,13052,6624,6428,4445,2314,2131,4445,2314,2131,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Total,6,12381,6381,6000,8890,4618,4272,8890,4618,4272,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Total,7,13187,6683,6504,12191,6168,6023,12191,6168,6023,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Total,8,13778,7008,6770,13058,6682,6376,13058,6682,6376,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Total,9,12798,6443,6355,12290,6210,6080,12290,6210,6080,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Total,10,15917,8128,7789,15029,7710,7319,15029,7710,7319,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Total,11,12142,6139,6003,11631,5886,5745,11631,5886,5745,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Total,12,15785,8128,7657,14715,7599,7116,14715,7599,7116,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Total,13,15098,7499,7599,13855,6900,6955,13855,6900,6955,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Total,14,14488,7286,7202,12727,6400,6327,12727,6400,6327,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Total,15-19,76068,37609,38459,39128,19913,19215,34444,17397,17047,3102,1563,1539,1139,777,362,440,175,265,3,1,2,,
C3010,33,11,0,District - The Nilgiris  11,Total,20-24,75098,36326,38772,7542,4533,3009,1875,1133,742,4743,2838,1905,667,446,221,248,113,135,9,3,6,,
C3010,33,11,0,District - The Nilgiris  11,Total,25-29,73083,34556,38527,740,545,195,0,0,0,434,332,102,174,125,49,126,85,41,6,3,3,,
C3010,33,11,0,District - The Nilgiris  11,Total,30-34,60417,29774,30643,203,128,75,0,0,0,84,58,26,50,27,23,62,40,22,7,3,4,,
C3010,33,11,0,District - The Nilgiris  11,Total,35-59,225524,114235,111289,271,197,74,0,0,0,94,67,27,54,37,17,99,84,15,24,9,15,,
C3010,33,11,0,District - The Nilgiris  11,Total,60+,51211,24181,27030,34,20,14,0,0,0,16,9,7,8,5,3,4,3,1,6,3,3,,
C3010,33,11,0,District - The Nilgiris  11,Total,Age not stated,1687,973,714,22,11,11,0,0,0,16,8,8,3,2,1,2,1,1,1,0,1,,
C3010,33,11,0,District - The Nilgiris  11,Rural,All ages,307532,151874,155658,64096,33432,30664,60826,31342,29484,2460,1577,883,577,379,198,205,122,83,28,12,16,,
C3010,33,11,0,District - The Nilgiris  11,Rural,0-4,24565,12425,12140,720,372,348,720,372,348,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Rural,5,5134,2613,2521,1765,918,847,1765,918,847,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Rural,6,4933,2563,2370,3658,1903,1755,3658,1903,1755,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Rural,7,5276,2618,2658,4879,2421,2458,4879,2421,2458,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Rural,8,5447,2757,2690,5140,2628,2512,5140,2628,2512,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Rural,9,5070,2566,2504,4844,2459,2385,4844,2459,2385,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Rural,10,6246,3180,3066,5870,3014,2856,5870,3014,2856,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Rural,11,4681,2396,2285,4454,2288,2166,4454,2288,2166,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Rural,12,6169,3170,2999,5704,2938,2766,5704,2938,2766,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Rural,13,5886,2961,2925,5377,2715,2662,5377,2715,2662,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Rural,14,5441,2751,2690,4714,2401,2313,4714,2401,2313,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Rural,15-19,29467,14582,14885,14233,7538,6695,12999,6818,6181,857,488,369,280,179,101,95,52,43,2,1,1,,
C3010,33,11,0,District - The Nilgiris  11,Rural,20-24,29262,14003,15259,2349,1555,794,702,467,235,1401,933,468,187,123,64,56,31,25,3,1,2,,
C3010,33,11,0,District - The Nilgiris  11,Rural,25-29,29459,13990,15469,239,180,59,0,0,0,130,99,31,71,55,16,34,24,10,4,2,2,,
C3010,33,11,0,District - The Nilgiris  11,Rural,30-34,24022,11739,12283,54,33,21,0,0,0,27,20,7,14,5,9,8,5,3,5,3,2,,
C3010,33,11,0,District - The Nilgiris  11,Rural,35-59,94151,46998,47153,82,57,25,0,0,0,37,29,8,21,14,7,11,9,2,13,5,8,,
C3010,33,11,0,District - The Nilgiris  11,Rural,60+,21772,10228,11544,9,7,2,0,0,0,3,3,0,4,3,1,1,1,0,1,0,1,,
C3010,33,11,0,District - The Nilgiris  11,Rural,Age not stated,551,334,217,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Urban,All ages,454609,226477,228132,105006,53628,51378,96655,48901,47754,6029,3298,2731,1518,1040,478,776,379,397,28,10,18,,
C3010,33,11,0,District - The Nilgiris  11,Urban,0-4,35862,17953,17909,1611,854,757,1611,854,757,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Urban,5,7918,4011,3907,2680,1396,1284,2680,1396,1284,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Urban,6,7448,3818,3630,5232,2715,2517,5232,2715,2517,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Urban,7,7911,4065,3846,7312,3747,3565,7312,3747,3565,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Urban,8,8331,4251,4080,7918,4054,3864,7918,4054,3864,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Urban,9,7728,3877,3851,7446,3751,3695,7446,3751,3695,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Urban,10,9671,4948,4723,9159,4696,4463,9159,4696,4463,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Urban,11,7461,3743,3718,7177,3598,3579,7177,3598,3579,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Urban,12,9616,4958,4658,9011,4661,4350,9011,4661,4350,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Urban,13,9212,4538,4674,8478,4185,4293,8478,4185,4293,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Urban,14,9047,4535,4512,8013,3999,4014,8013,3999,4014,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,11,0,District - The Nilgiris  11,Urban,15-19,46601,23027,23574,24895,12375,12520,21445,10579,10866,2245,1075,1170,859,598,261,345,123,222,1,0,1,,
C3010,33,11,0,District - The Nilgiris  11,Urban,20-24,45836,22323,23513,5193,2978,2215,1173,666,507,3342,1905,1437,480,323,157,192,82,110,6,2,4,,
C3010,33,11,0,District - The Nilgiris  11,Urban,25-29,43624,20566,23058,501,365,136,0,0,0,304,233,71,103,70,33,92,61,31,2,1,1,,
C3010,33,11,0,District - The Nilgiris  11,Urban,30-34,36395,18035,18360,149,95,54,0,0,0,57,38,19,36,22,14,54,35,19,2,0,2,,
C3010,33,11,0,District - The Nilgiris  11,Urban,35-59,131373,67237,64136,189,140,49,0,0,0,57,38,19,33,23,10,88,75,13,11,4,7,,
C3010,33,11,0,District - The Nilgiris  11,Urban,60+,29439,13953,15486,25,13,12,0,0,0,13,6,7,4,2,2,3,2,1,5,3,2,,
C3010,33,11,0,District - The Nilgiris  11,Urban,Age not stated,1136,639,497,17,6,11,0,0,0,11,3,8,3,2,1,2,1,1,1,0,1,,
C3010,33,12,0,District - Coimbatore  12,Total,All ages,4271856,2176031,2095825,804076,415831,388245,734896,377557,357339,45501,23465,22036,17559,11450,6109,4840,2678,2162,1280,681,599,,
C3010,33,12,0,District - Coimbatore  12,Total,0-4,310882,157819,153063,20424,10598,9826,20424,10598,9826,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Total,5,69899,36081,33818,29911,15478,14433,29911,15478,14433,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Total,6,64536,32968,31568,47058,23995,23063,47058,23995,23063,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Total,7,68092,34731,33361,62207,31826,30381,62207,31826,30381,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Total,8,67705,34074,33631,63043,31794,31249,63043,31794,31249,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Total,9,62832,31365,31467,58903,29517,29386,58903,29517,29386,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Total,10,75875,38955,36920,68706,35422,33284,68706,35422,33284,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Total,11,60519,31093,29426,55268,28510,26758,55268,28510,26758,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Total,12,71308,36570,34738,61717,31816,29901,61717,31816,29901,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Total,13,66381,33408,32973,55612,28329,27283,55612,28329,27283,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Total,14,64115,32551,31564,49727,25600,24127,49727,25600,24127,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Total,15-19,381253,195212,186041,173381,89950,83431,145074,75102,69972,17740,8269,9471,8909,5766,3143,1600,781,819,58,32,26,,
C3010,33,12,0,District - Coimbatore  12,Total,20-24,406927,200791,206136,49643,27714,21929,17246,9570,7676,24494,13139,11355,6001,4006,1995,1755,936,819,147,63,84,,
C3010,33,12,0,District - Coimbatore  12,Total,25-29,429737,209065,220672,3972,2619,1353,0,0,0,1696,1110,586,1235,870,365,839,559,280,202,80,122,,
C3010,33,12,0,District - Coimbatore  12,Total,30-34,360715,187564,173151,1277,768,509,0,0,0,474,284,190,389,247,142,265,157,108,149,80,69,,
C3010,33,12,0,District - Coimbatore  12,Total,35-59,1272776,661558,611218,2106,1270,836,0,0,0,619,400,219,640,348,292,281,193,88,566,329,237,,
C3010,33,12,0,District - Coimbatore  12,Total,60+,391497,197719,193778,528,322,206,0,0,0,148,98,50,195,114,81,45,24,21,140,86,54,,
C3010,33,12,0,District - Coimbatore  12,Total,Age not stated,46807,24507,22300,593,303,290,0,0,0,330,165,165,190,99,91,55,28,27,18,11,7,,
C3010,33,12,0,District - Coimbatore  12,Rural,All ages,1451653,734699,716954,250026,132208,117818,236108,123538,112570,7479,4290,3189,4886,3517,1369,1031,585,446,522,278,244,,
C3010,33,12,0,District - Coimbatore  12,Rural,0-4,106212,53907,52305,4571,2408,2163,4571,2408,2163,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Rural,5,23975,12383,11592,9278,4800,4478,9278,4800,4478,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Rural,6,22662,11560,11102,17267,8841,8426,17267,8841,8426,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Rural,7,23618,12044,11574,21695,11084,10611,21695,11084,10611,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Rural,8,23519,11988,11531,22035,11289,10746,22035,11289,10746,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Rural,9,22143,11107,11036,20842,10457,10385,20842,10457,10385,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,12,0,District - Coimbatore  12,Rural,10,25599,13058,12541,23220,11905,11315,23220,11905,11315,0,0,0,0,0,0,0,0,0,0,0,0,,
